,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,平均タイム差,平均タイム差合計,平均タイム差平均,上り平均,勝率,速度,速度平均,秒タイム,最初コーナー,最終コーナー,前ペース,後ペース,上り-前ペース,上り-後ペース,前ペース-後ペース,最終コーナーから着順,最初コーナーから着順,最初コーナーから最終コーナー,最終コーナー平均,最終コーナーから着順平均,最初コーナーから着順平均,最初コーナーから最終コーナー平均,ﾀｲﾑ指数偏差,上り偏差,本番年齢,ペース平均,上がりハロン平均
168,168,2016/06/12,3東京4,曇,11,エプソムC(G3),,18,1.0,1,7.5,4,9,石橋脩,56,芝1800,良,-11.0,1:47.1,0.9,98.0,5-5-4,36.3-33.9,34.1,486(-2),,,ルージュバック,0.0,6,12846.3,642.3149999999999,0.285,98.85,0,,,34.49999999999999,0.7401574803149606,16.80672268907563,16.649800542117,107.1,5.0,4.0,36.3,33.9,-2.1999999999999957,0.20000000000000284,2.3999999999999986,-5.0,-4.0,1.0,6.4,2.1,2.7,0.6,9.274352022765626,0.9978434796987576,5,34.766666666666666,35.205
169,169,2016/07/24,3中京8,曇,11,トヨタ賞中京記念(G3),,16,5,10,46.9,11.0,8,幸英明,53,芝1600,良,-16,1:34.1,0.5,98,8-7-5,35.5-34.6,34.6,492(-4),,,ガリバルディ,0.0,7,11782.6,327.2944444444445,0.39444444444444443,92.25,0,,,34.83888888888888,0.7302752293577982,17.003188097768334,16.852011489711256,94.1,8.0,5.0,35.5,34.6,-0.8999999999999986,0.0,0.8999999999999986,-3.0,0.0,3.0,7.194444444444445,2.111111111111111,2.0555555555555554,-0.05555555555555555,13.9536957306465,1.4733572521297116,6,34.9,35.166666666666664
170,170,2016/07/10,3中京4,晴,11,プロキオンS(G3),,15,3,5,10.0,4,13,ルメール,58.0,ダ1400,稍,-18,1:23.8,1.7,94,8-8,34.1-36.7,37.8,486(-10),,出遅れ,ノボバカラ,0.0,8,16423.100000000002,1368.591666666667,0.5916666666666667,94.0,0,,,35.175000000000004,0.6257309941520468,16.706443914081145,16.834227807904146,83.8,8.0,8.0,34.1,36.7,3.6999999999999957,1.0999999999999943,-2.6000000000000014,-5.0,-5.0,0.0,5.083333333333333,-1.25,-1.0,0.25,13.467031846162767,1.2662202057570604,4,36.199999999999996,35.15555555555556
171,171,2016/07/24,3中京8,曇,11,トヨタ賞中京記念(G3),,16,6,12,8.0,4,3,和田竜二,56,芝1600,良,-16,1:33.8,0.2,103,14-16-16,35.5-34.6,33.6,462(-2),,出遅れ,ガリバルディ,988.1,9,9389.5,521.6388888888889,0.3777777777777778,93.61111111111111,0,,,34.38333333333334,0.7529880478087649,17.057569296375267,16.864364837966335,93.8,14.0,16.0,35.5,34.6,-1.8999999999999986,-1.0,0.8999999999999986,13.0,11.0,-2.0,9.166666666666666,4.722222222222222,4.944444444444445,0.2222222222222222,14.625898177784679,0.8833642566757494,4,34.56666666666667,34.83518518518519
172,172,2016/04/23,1福島5,晴,11,福島牝馬S(G3),,16,4,7,11.8,5,10,田辺裕信,54,芝1800,良,-9,1:48.1,0.6,96,16-14-12-10,35.6-34.6,34.4,434(+4),,出遅れ,マコトブリジャール,0.0,10,7998.400000000001,333.2666666666667,0.42916666666666675,93.33333333333333,0,,,34.65833333333333,0.7104477611940299,16.651248843663275,16.741438068609817,108.1,16.0,10.0,35.6,34.6,-1.2000000000000028,-0.20000000000000284,1.0,0.0,6.0,6.0,8.541666666666666,3.5,5.125,1.625,11.94293096354492,1.15827457884562,5,34.86666666666667,35.19027777777777
173,173,2016/07/24,3中京8,曇,11,トヨタ賞中京記念(G3),,16,4,7,8.9,6.0,2.0,小牧太,56,芝1600,良,-16.0,1:33.7,0.1,102.0,3-3-3,35.5-34.6,34.4,498(+6),,,ガリバルディ,1616.2,11.0,15531.800000000001,535.5793103448276,0.403448275862069,95.24137931034483,0,,,34.52758620689655,0.7055702917771883,17.075773745997864,16.912766498113935,93.7,3.0,3.0,35.5,34.6,-1.1000000000000014,-0.20000000000000284,0.8999999999999986,1.0,1.0,0.0,6.655172413793103,1.8275862068965518,1.5862068965517242,-0.2413793103448276,11.706835610018619,0.7519530127164428,5,34.833333333333336,34.88160919540229
174,174,2016/06/05,3東京2,晴,11,安田記念(G1),,12,8,12,166.4,12,10,川須栄彦,58.0,芝1600,良,-13,1:33.8,0.8,105,10-11,35.0-33.9,33.9,484(-6),,,ロゴタイプ,0.0,12,25498.500000000004,772.6818181818182,0.5242424242424243,98.27272727272727,0,,,34.6030303030303,0.6247240618101545,17.057569296375267,16.973968211993036,93.8,10.0,11.0,35.0,33.9,-1.1000000000000014,0.0,1.1000000000000014,1.0,0.0,-1.0,7.0,0.8484848484848485,0.696969696969697,-0.15151515151515152,10.970588235294118,1.1655671206767848,6,34.266666666666666,34.87070707070706
175,175,2016/06/12,3東京4,曇,11,エプソムC(G3),,18,2,4,55.3,12,8,デュプレ,56,芝1800,良,-11.0,1:47.1,0.9,99.0,14-15-15,36.3-33.9,33.3,510(-2),,出遅れ,ルージュバック,0.0,13,18280.899999999998,589.7064516129032,0.4161290322580645,99.70967741935483,0,,,34.164516129032265,0.7132701421800948,16.80672268907563,16.765456962751937,107.1,14.0,15.0,36.3,33.9,-3.0,-0.6000000000000014,2.3999999999999986,7.0,6.0,-1.0,10.67741935483871,5.774193548387097,6.645161290322581,0.8709677419354839,13.412585915381866,1.2180566938262771,7,34.49999999999999,34.991397849462366
176,176,2016/07/24,3中京8,曇,11,トヨタ賞中京記念(G3),,16,5,9,63.5,14,7,鮫島克駿,53,芝1600,良,-16,1:34.0,0.4,99,3-4-5,35.5-34.6,34.5,500(+10),,,ガリバルディ,0.0,14,7469.5,393.13157894736844,0.3684210526315789,91.3157894736842,0,,,35.13157894736842,0.7575757575757576,17.02127659574468,16.563826448554803,94.0,3.0,5.0,35.5,34.6,-1.0,-0.10000000000000142,0.8999999999999986,-2.0,-4.0,-2.0,6.526315789473684,2.1578947368421053,1.4210526315789473,-0.7368421052631579,9.205840537397984,1.2151131634543346,6,34.86666666666667,35.59298245614035
177,177,2016/07/10,2福島4,晴,11,七夕賞(G3),,16,3,6,11.3,6,12,横山典弘,56,芝2000,良,-2.0,2:00.7,2.3,95.0,16-16-16-16,34.3-37.2,36.5,488(-8),,出遅れ,アルバートドック,0.0,15,13192.5,471.1607142857143,0.7249999999999999,98.82142857142857,0,,,34.69642857142858,0.6010230179028133,16.570008285004143,16.688299513930517,120.7,16.0,16.0,34.3,37.2,2.200000000000003,-0.7000000000000028,-2.9000000000000057,4.0,4.0,0.0,9.642857142857142,3.0714285714285716,3.6785714285714284,0.6071428571428571,11.169752769521066,1.3063095761266328,6,36.0,35.10714285714286
178,178,2016/07/24,3中京8,曇,11,トヨタ賞中京記念(G3),,16,2,4,16.0,8,16,松山弘平,56,芝1600,良,-16.0,1:35.1,1.5,88.0,6-4-3,35.5-34.6,35.7,462(+6),,直線不利,ガリバルディ,0.0,16,10810.7,400.3962962962963,0.5407407407407409,93.07407407407408,0,,,34.62962962962964,0.6214689265536724,16.824395373291274,16.822858656218436,95.1,6.0,3.0,35.5,34.6,0.20000000000000284,1.1000000000000014,0.8999999999999986,-13.0,-10.0,3.0,5.666666666666667,-0.2962962962962963,0.1111111111111111,0.4074074074074074,9.329771854506564,0.8342783757015798,5,35.26666666666667,34.95802469135802
179,179,2016/07/24,3中京8,曇,11,トヨタ賞中京記念(G3),,16,3,5,40.6,10,6,酒井学,53,芝1600,良,-16,1:33.9,0.3,101,10-8-8,35.5-34.6,34.3,456(-2),,出遅れ,ガリバルディ,0.0,17,9448.4,555.7882352941176,0.7294117647058824,97.05882352941177,0,,,35.258823529411764,0.5884615384615385,17.03940362087327,16.752010062783892,93.9,10.0,8.0,35.5,34.6,-1.2000000000000028,-0.30000000000000426,0.8999999999999986,2.0,4.0,2.0,7.9411764705882355,0.6470588235294118,2.0,1.3529411764705883,9.64060983676299,1.3156348512138158,5,34.800000000000004,35.3235294117647
180,180,2016/07/09,2福島3,曇,11,阿武隈S(1600万下),,12,7,10,152.3,12,12,木幡初也,50,芝1800,稍,9,1:49.6,1.5,90,11-11-12-12,35.8-35.9,36.2,418(+4),,出遅れ,ウインインスパイア,0.0,18,7788.900000000001,169.32391304347829,0.7956521739130437,86.06521739130434,0,,,35.236956521739124,0.48773006134969327,16.423357664233578,17.193247002942535,109.6,11.0,12.0,35.8,35.9,0.4000000000000057,0.30000000000000426,-0.10000000000000142,0.0,-1.0,-1.0,5.0,-3.260869565217391,-3.5,-0.2391304347826087,12.44380760332738,1.1506645785743537,6,35.96666666666666,34.74782608695651
181,181,2015/06/07,3東京2,晴,5,2歳新馬,,14,8,14,21.2,6,1,Ｍ．デム,54.0,芝1600,良,-12,1:35.7,0,83,11-10,37.4-33.9,33.2,444(0),,出遅れ,(ブレイブスマッシュ),700.0,1,700.0,700.0,0.0,83.0,0,,,33.2,1.0,16.718913270637408,16.718913270637408,95.7,11.0,10.0,37.4,33.9,-4.199999999999996,-0.6999999999999957,3.5,9.0,10.0,1.0,10.0,9.0,10.0,1.0,10.0,0.20000000000000284,2,34.833333333333336,34.833333333333336
182,182,2015/07/26,2福島8,晴,2,2歳未勝利,,12,7,10,4.1,2,1,松岡正海,54.0,芝1800,良,-6,1:49.3,0.0,80,4-4-5-3,35.9-35.7,35.5,444(-2),,,(ラブレオ),500.0,2,680.0,340.0,0.15,74.5,0,,,35.3,0.9230769230769231,16.46843549862763,16.524373189728323,109.3,4.0,3.0,35.9,35.7,-0.3999999999999986,-0.20000000000000284,0.19999999999999574,2.0,3.0,1.0,4.5,2.5,2.0,-0.5,9.392668535736915,0.5436502143433352,2,35.699999999999996,35.599999999999994
183,183,2015/07/26,2函館6,曇,11,函館2歳S(G3),,16,6,12,10.3,6.0,5,横山典弘,54.0,芝1200,稍,13.0,1:11.4,0.8,90.0,16-16,34.1-36.5,35.3,482(+2),,出遅れ,ブランボヌール,300.0,3,1000.0,500.0,0.4,86.0,0,,,35.2,0.8333333333333334,16.806722689075627,16.806722689075627,71.4,16.0,16.0,34.1,36.5,1.1999999999999957,-1.2000000000000028,-2.3999999999999986,11.0,11.0,0.0,12.5,9.5,9.5,0.0,4.0276819911981905,0.8055363982396376,2,35.300000000000004,35.400000000000006
184,184,2015/08/08,2新潟3,晴,9,ダリア賞(OP),,14,5,8,5.2,2,1,柴田大知,54.0,芝1400,良,-7,1:23.0,0.0,71,8-9,34.5-36.1,35.2,400(0),,,(クナウ),1630.1,4,2330.1,1165.05,0.0,74.0,0,,,34.8,1.0,16.867469879518072,16.777000732369288,83.0,8.0,9.0,34.5,36.1,0.7000000000000028,-0.8999999999999986,-1.6000000000000014,8.0,7.0,-1.0,11.0,10.0,9.5,-0.5,7.93025150224688,0.4027681991198214,2,35.26666666666667,35.28333333333334
185,185,2015/07/11,2福島3,晴,5,2歳新馬,,10,3,3,5.1,3,1,大野拓弥,54.0,芝1200,良,-10.0,1:10.6,0.0,67.0,5-3,34.4-36.2,35.7,456(0),,,(ナンヨーアミーコ),700.0,5,700.0,700.0,0.0,67.0,0,,,35.7,1.0,16.997167138810198,16.997167138810198,70.6,5.0,3.0,34.4,36.2,1.3000000000000043,-0.5,-1.8000000000000043,2.0,4.0,2.0,3.0,2.0,4.0,2.0,10.0,0.6000000000000014,2,35.43333333333334,35.43333333333334
186,186,2015/06/27,3東京7,曇,5,2歳新馬,,16,6,12,3.4,1,1,柴田善臣,54.0,芝1800,稍,-2,1:51.4,0.0,72,6-9-9,37.8-34.5,33.7,468(0),,出遅れ,(タニセンビクトリー),700.0,6,700.0,700.0,0.0,72.0,0,,,33.7,1.0,16.15798922800718,16.15798922800718,111.4,6.0,9.0,37.8,34.5,-4.099999999999994,-0.7999999999999972,3.299999999999997,8.0,5.0,-3.0,9.0,8.0,5.0,-3.0,8.0,0.29999999999999716,2,35.333333333333336,35.333333333333336
187,187,2015/08/15,2新潟5,晴,2,2歳未勝利,,10,3,3,9.1,4,1,西田雄一,54.0,芝1800,稍,-4,1:48.5,0.0,73,3-3,36.1-35.1,34.7,440(-4),,,(レディバゴ),500.0,7,660.0,220.0,0.6666666666666666,67.66666666666667,0,,,35.5,0.7878787878787878,16.589861751152075,16.36522357584976,108.5,3.0,3.0,36.1,35.1,-1.3999999999999986,-0.3999999999999986,1.0,2.0,2.0,0.0,5.666666666666667,2.3333333333333335,3.0,0.6666666666666666,9.03811374126261,0.7462405778299629,2,35.300000000000004,35.711111111111116
188,188,2015/08/02,2新潟2,晴,5,2歳新馬,,16,7,14,4.4,1,1,Ｍ．デム,54.0,芝1600,良,-8.0,1:35.9,0.0,75.0,1-1,37.1-33.5,33.5,472(0),,,(タニノアーバンシー),700.0,8,700.0,700.0,0.0,75.0,0,,,33.5,1.0,16.68404588112617,16.68404588112617,95.9,1.0,1.0,37.1,33.5,-3.6000000000000014,0.0,3.6000000000000014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.8999999999999986,2,34.699999999999996,34.699999999999996
189,189,2015/07/18,2福島5,曇,1,2歳未勝利,,14,4,5,2.0,1,1,蛯名正義,54.0,芝1800,良,-7,1:48.5,0.0,86,6-5-1-1,35.0-35.7,35.7,466(-6),,,(ビービーバーレル),500.0,9,780.0,390.0,0.05,78.5,0,,,35.1,0.9642857142857143,16.589861751152075,16.366679754499806,108.5,6.0,1.0,35.0,35.7,0.7000000000000028,0.0,-0.7000000000000028,0.0,5.0,5.0,1.5,0.0,2.0,2.0,6.649979114420002,0.5656854249492393,2,35.46666666666667,35.53333333333333
190,190,2015/08/08,2新潟3,晴,9,ダリア賞(OP),,14,8,14,6.5,3,7,嘉藤貴行,54.0,芝1400,良,-7,1:23.4,0.4,66,5-5,34.5-36.1,35.9,438(+8),,,ペルソナリテ,0.0,10,680.0,226.66666666666666,0.3666666666666667,71.66666666666667,0,,,35.36666666666667,0.7837837837837838,16.786570743405274,16.723550620084843,83.4,5.0,5.0,34.5,36.1,1.3999999999999986,-0.20000000000000284,-1.6000000000000014,-2.0,-2.0,0.0,3.3333333333333335,-0.3333333333333333,-0.3333333333333333,0.0,6.609652033201143,0.6103277807866846,2,35.5,35.44444444444445
191,191,2015/06/13,3東京3,晴,5,2歳新馬,,18,4,8,12.9,7,1,吉田豊,54.0,芝1400,良,-11.0,1:22.7,0.0,82.0,2-2,36.0-34.6,34.6,452(0),,,(ピュアブリリアン),700.0,11,700.0,700.0,0.0,82.0,0,,,34.6,1.0,16.928657799274486,16.928657799274486,82.7,2.0,2.0,36.0,34.6,-1.3999999999999986,0.0,1.3999999999999986,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.5,0.14999999999999858,2,35.06666666666667,35.06666666666667
192,192,2015/08/08,2新潟3,晴,9,ダリア賞(OP),,14,7,12,2.5,1,4,Ｍ．デム,54.0,芝1400,良,-7,1:23.1,0.1,70,8-9,34.5-36.1,35.3,476(+8),,,ペルソナリテ,240.0,12,940.0,470.0,0.05,71.0,0,,,35.2,0.8928571428571429,16.84717208182912,16.73959435692288,83.1,8.0,9.0,34.5,36.1,0.7999999999999972,-0.8000000000000043,-1.6000000000000014,5.0,4.0,-1.0,5.5,3.0,2.5,-0.5,3.858612300930075,0.12472191289246332,2,35.300000000000004,35.400000000000006
193,193,2015/08/09,2新潟4,晴,6,2歳新馬,,18,7,13,3.8,2.0,1,戸崎圭太,54.0,芝1400,良,-6.0,1:22.3,0.0,80.0,6-6,34.6-36.0,35.4,434(0),,,(ニシノジャーニー),700.0,13,700.0,700.0,0.0,80.0,0,,,35.4,1.0,17.01093560145808,17.01093560145808,82.3,6.0,6.0,34.6,36.0,0.7999999999999972,-0.6000000000000014,-1.3999999999999986,5.0,5.0,0.0,6.0,5.0,5.0,0.0,1.5,0.0,2,35.333333333333336,35.333333333333336
194,194,2015/08/01,2新潟1,晴,5,2歳新馬,,15,6,11,18.9,7,1,柴田善臣,54.0,芝1400,良,-8,1:23.2,0.0,70,12-9,34.6-36.8,35.0,432(0),,,(ショウナンライズ),700.0,14,700.0,700.0,0.0,70.0,0,,,35.0,1.0,16.826923076923077,16.826923076923077,83.2,12.0,9.0,34.6,36.8,0.3999999999999986,-1.7999999999999972,-2.1999999999999957,8.0,11.0,3.0,9.0,8.0,11.0,3.0,2.0,0.0,2,35.46666666666667,35.46666666666667
195,195,2015/08/08,2新潟3,晴,9,ダリア賞(OP),,14,6,10,15.1,6.0,5.0,田中勝春,54.0,芝1400,良,-7.0,1:23.2,0.2,68.0,8-8,34.5-36.1,35.5,434(+4),,,ペルソナリテ,160.0,15.0,860.0,430.0,0.1,65.5,0,,,35.0,0.8571428571428571,16.826923076923077,16.69748520710059,83.2,8.0,8.0,34.5,36.1,1.0,-0.6000000000000014,-1.6000000000000014,3.0,3.0,0.0,6.5,3.5,3.5,0.0,4.08248290463863,0.4320493798938569,2,35.36666666666667,35.45
196,196,2015/07/12,2福島4,晴,1,2歳未勝利,,16,7,13,1.5,1,1,吉田豊,54.0,ダ1150,良,-5,1:09.6,0.0,73,1-1,31.9-37.7,37.7,458(-4),,,(ブライトピスケス),500.0,16,780.0,390.0,0.05,71.0,0,,,38.55,0.9666666666666667,16.52298850574713,16.335312015272642,69.6,1.0,1.0,31.9,37.7,5.800000000000004,0.0,-5.800000000000004,0.0,0.0,0.0,1.5,0.0,0.0,0.0,3.681787005729087,1.1897712198383157,2,35.76666666666667,36.88333333333334
197,197,2015/08/08,2新潟3,晴,5,2歳新馬,,16,6,11,24.7,6,1,石川裕紀,51.0,芝1600,良,-7,1:35.7,0.0,72,3-3,36.8-33.9,33.6,434(0),,,(ドラゴンテリー),700.0,17,700.0,700.0,0.0,72.0,0,,,33.6,1.0,16.718913270637408,16.718913270637408,95.7,3.0,3.0,36.8,33.9,-3.1999999999999957,-0.29999999999999716,2.8999999999999986,2.0,2.0,0.0,3.0,2.0,2.0,0.0,4.0,1.5999999999999979,2,34.766666666666666,34.766666666666666
198,198,2015/06/20,3阪神5,曇,5,2歳新馬,,12,5,6,6.2,3,1,ルメール,54.0,ダ1200,稍,-11,1:12.5,0.0,81,2-1,36.5-36.0,35.9,498(0),,,(ゼンノサーベイヤー),700.0,18,700.0,700.0,0.0,81.0,0,,,35.9,1.0,16.551724137931036,16.551724137931036,72.5,2.0,1.0,36.5,36.0,-0.6000000000000014,-0.10000000000000142,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,0.6500000000000021,2,36.13333333333333,36.13333333333333
199,199,2015/07/26,3中京8,晴,11,トヨタ賞中京記念(G3),,16,6,11,4.9,2,8,川須栄彦,57.5,芝1600,良,-10,1:33.7,0.3,107,10-11-13,34.7-35.2,34.7,484(-4),,出遅れ,スマートオリオン,0.0,1,21653.7,832.8346153846154,0.41923076923076924,97.92307692307692,0,,,34.54615384615384,0.7138810198300283,17.075773745997864,16.97268560272889,93.7,10.0,13.0,34.7,35.2,0.0,-0.5,-0.5,5.0,2.0,-3.0,7.115384615384615,2.230769230769231,1.9230769230769231,-0.3076923076923077,11.92650102133048,1.1847800233392298,5,34.86666666666667,34.88333333333333
200,200,2015/06/06,3阪神1,晴,11,鳴尾記念(G3),,11,6,6,35.8,8,2,武幸四郎,56.0,芝2000,良,-7.0,1:59.1,0.3,109.0,9-9-10-11,35.6-35.4,34.7,498(-6),,出遅れ,ラブリーデイ,1611.4,2,11269.7,536.652380952381,0.5952380952380952,97.23809523809524,0,,,34.52857142857143,0.6564625850340136,16.79261125104954,16.66256970537946,119.1,9.0,11.0,35.6,35.4,-0.8999999999999986,-0.6999999999999957,0.20000000000000284,9.0,7.0,-2.0,9.523809523809524,3.7142857142857144,4.380952380952381,0.6666666666666666,12.461925484324624,1.1299180837711458,5,35.23333333333333,35.12380952380953
201,201,2015/05/10,2東京6,晴,11,NHKマイルC(G1),,18,7,14,30.3,10,6,松岡正海,57.0,芝1600,良,-6,1:33.9,0.4,104,12-9,35.3-34.2,34.0,522(+4),,,クラリティスカイ,0.0,3,4927.4,985.4799999999999,0.18,88.4,0,,,34.480000000000004,0.7878787878787878,17.03940362087327,16.743119285224576,93.9,12.0,9.0,35.3,34.2,-1.2999999999999972,-0.20000000000000284,1.0999999999999943,3.0,6.0,3.0,6.8,3.0,4.6,1.6,13.152946437965905,0.7888106377466161,3,34.5,35.06666666666666
202,202,2015/07/26,3中京8,晴,11,トヨタ賞中京記念(G3),,16,1,1,27.3,13.0,2,藤岡佑介,52.0,芝1600,良,-10,1:33.4,0.0,111,13-11-11,34.7-35.2,34.5,486(+4),,,スマートオリオン,1516.2,4,10672.6,395.2814814814815,0.3592592592592592,89.77777777777777,0,,,34.98148148148148,0.7965686274509803,17.130620985010705,16.857859549052673,93.4,13.0,11.0,34.7,35.2,-0.20000000000000284,-0.7000000000000028,-0.5,9.0,11.0,2.0,6.888888888888889,2.814814814814815,2.888888888888889,0.07407407407407407,14.994046437550757,1.6444712567526725,5,34.800000000000004,35.214814814814815
203,203,2015/07/26,3中京8,晴,11,トヨタ賞中京記念(G3),,16,8,15,14.1,7,6,武豊,54.0,芝1600,良,-10,1:33.6,0.2,110,15-15-15,34.7-35.2,34.1,496(+2),,,スマートオリオン,0.0,5,9605.900000000001,369.45769230769235,0.5115384615384616,92.34615384615384,0,,,35.16153846153846,0.7176470588235294,17.094017094017094,16.71121049185136,93.6,15.0,15.0,34.7,35.2,-0.6000000000000014,-1.1000000000000014,-0.5,9.0,9.0,0.0,6.576923076923077,1.8846153846153846,1.6923076923076923,-0.19230769230769232,11.638001233129852,1.747339737750528,5,34.66666666666667,35.429487179487175
204,204,2015/04/26,3京都2,晴,11,読売マイラーズC(G2),,18,3,5,32.0,11,6,川田将雅,56.0,芝1600,良,-18,1:32.9,0.3,99,2-2,35.3-33.2,33.3,494(-4),,,レッドアリオン,0.0,6,12646.1,574.8227272727273,0.3863636363636363,99.0909090909091,0,,,34.85454545454545,0.7239263803680982,17.222820236813778,16.966060440231658,92.9,2.0,2.0,35.3,33.2,-2.0,0.09999999999999432,2.0999999999999943,-4.0,-4.0,0.0,6.863636363636363,1.7727272727272727,1.5909090909090908,-0.18181818181818182,12.910627793368672,1.5279871732158898,5,33.93333333333333,35.057575757575755
205,205,2015/05/17,2東京8,晴,11,ヴィクトリアマイル(G1),,18,1,2,10.5,4,5,福永祐一,55.0,芝1600,良,-12,1:32.4,0.5,113,8-6,34.3-35.0,33.3,428(+2),,,ストレイトガール,900.0,7,12722.6,748.3882352941176,0.2941176470588236,91.88235294117646,0,,,34.73529411764706,0.8345864661654135,17.316017316017316,16.954784958297356,92.4,8.0,6.0,34.3,35.0,-1.0,-1.7000000000000028,-0.7000000000000028,1.0,3.0,2.0,7.235294117647059,3.6470588235294117,4.117647058823529,0.47058823529411764,12.598745773358885,1.8206039562277403,5,34.199999999999996,35.01372549019608
206,206,2015/06/07,3東京2,晴,11,安田記念(G1),,17,7,14,50.8,14,13,柴山雄一,58.0,芝1600,良,-13.0,1:32.9,0.9,109.0,17-17,34.3-34.7,33.8,502(+2),,出遅れ,モーリス,0.0,8,18280.899999999998,703.1115384615384,0.35769230769230764,98.76923076923077,0,,,34.31153846153846,0.7640449438202247,17.222820236813778,16.73497422021773,92.9,17.0,17.0,34.3,34.7,-0.5,-0.9000000000000057,-0.4000000000000057,4.0,4.0,0.0,10.307692307692308,6.076923076923077,7.153846153846154,1.0769230769230769,14.340652739246368,1.2775469464071953,6,34.266666666666666,35.07948717948718
207,207,2015/06/07,3東京2,晴,11,安田記念(G1),,17,8,17,80.8,16,9,蛯名正義,58.0,芝1600,良,-13,1:32.7,0.7,108,14-14,34.3-34.7,34.1,466(-2),,出遅れ,モーリス,0.0,9,20262.3,750.4555555555555,0.42592592592592593,101.5925925925926,0,,,34.29999999999999,0.6863270777479893,17.25997842502697,16.793364229308796,92.7,14.0,14.0,34.3,34.7,-0.19999999999999574,-0.6000000000000014,-0.4000000000000057,5.0,5.0,0.0,8.851851851851851,3.5185185185185186,3.814814814814815,0.2962962962962963,10.523297768207804,1.1260992362114088,6,34.36666666666667,34.89259259259259
208,208,2015/07/26,3中京8,晴,11,トヨタ賞中京記念(G3),,16,6,12,53.6,15,4,川田将雅,55.0,芝1600,良,-10,1:33.5,0.1,108,10-1-1,34.7-35.2,35.3,518(-4),,,スマートオリオン,570.0,10,14069.6,468.9866666666667,0.3666666666666666,99.4,0,,,34.410000000000004,0.7350230414746544,17.112299465240643,17.109318805914487,93.5,10.0,1.0,34.7,35.2,0.5999999999999943,0.09999999999999432,-0.5,-3.0,6.0,9.0,7.566666666666666,2.7333333333333334,4.133333333333334,1.4,7.091787104025624,1.0454101655101333,5,35.06666666666667,34.71555555555556
209,209,2015/07/26,3中京8,晴,11,トヨタ賞中京記念(G3),,16,3,6,12.2,6,1,Ｍ．デム,57.0,芝1600,良,-10.0,1:33.4,0.0,109.0,2-3-3,34.7-35.2,35.1,504(+2),,,(アルマディヴァン),3856.7,11,18190.100000000002,790.8739130434784,0.33478260869565213,95.21739130434783,0,,,35.19565217391304,0.7679083094555874,17.130620985010705,17.122386706528747,93.4,2.0,3.0,34.7,35.2,0.3999999999999986,-0.10000000000000142,-0.5,2.0,1.0,-1.0,4.043478260869565,-0.4782608695652174,-0.4782608695652174,0.0,13.563636025130661,1.6317115673086617,5,35.00000000000001,34.9768115942029
210,210,2015/07/26,3中京8,晴,11,トヨタ賞中京記念(G3),,16,4,7,20.8,10,10,松山弘平,53.0,芝1600,良,-10,1:33.9,0.5,106,13-11-14,34.7-35.2,34.7,484(+6),,,スマートオリオン,0.0,12,6792.200000000001,226.4066666666667,0.5400000000000001,92.63333333333334,0,,,34.833333333333336,0.6282608695652174,17.03940362087327,16.999283981850123,93.9,13.0,14.0,34.7,35.2,0.0,-0.5,-0.5,4.0,3.0,-1.0,8.466666666666667,1.7666666666666666,2.066666666666667,0.3,9.040894488542914,1.0932010105793624,6,34.86666666666667,34.94444444444444
211,211,2014/08/10,2新潟4,曇,5,2歳新馬,,18,3,5,3.5,2,1,柴田善臣,54,芝1600,稍,-2,1:37.0,0.0,64,7-9,37.8-33.7,33.2,466(0),,,(ソールインパクト),700.0,1,700.0,700.0,0.0,64.0,0,,,33.2,1.0,16.49484536082474,16.49484536082474,97.0,7.0,9.0,37.8,33.7,-4.599999999999994,-0.5,4.099999999999994,8.0,6.0,-2.0,9.0,8.0,6.0,-2.0,17.0,0.09999999999999788,2,34.9,34.9
212,212,2014/06/15,3東京4,晴,5,2歳新馬,,12,1,1,2.0,1,1,北村宏司,54,芝1800,良,-5.0,1:52.7,0.0,63.0,8-9-8,39.1-34.3,33.9,488(0),,出遅れ,(ロジチャリス),700.0,2,700.0,700.0,0.0,63.0,0,,,33.9,1.0,15.971606033717835,15.971606033717835,112.7,8.0,8.0,39.1,34.3,-5.200000000000003,-0.3999999999999986,4.800000000000004,7.0,7.0,0.0,8.0,7.0,7.0,0.0,18.0,0.4499999999999993,2,35.76666666666666,35.76666666666666
213,213,2014/07/12,2福島3,晴,6,2歳新馬,,15,8,14,1.8,1.0,1,田辺裕信,54,芝1200,良,-8,1:09.8,0.0,80,2-2,34.7-35.1,34.9,464(0),,,(タケショウビクター),700.0,3,700.0,700.0,0.0,80.0,0,,,34.9,1.0,17.191977077363898,17.191977077363898,69.8,2.0,2.0,34.7,35.1,0.19999999999999574,-0.20000000000000284,-0.3999999999999986,1.0,1.0,0.0,2.0,1.0,1.0,0.0,7.5,0.5,2,34.9,34.9
